song_id,song_name,score,song_url,artist_name,artist_id
1375725396,Cyberangel,100,https://p2.music.126.net/TAiliOjM10DlKiL56fPIMw==/109951163737497396.jpg,Hanser,1049179
1301575353,Closing tears,100,https://p2.music.126.net/c3I7KwKtnaaLZufOsSjcwg==/109951163459239741.jpg,田村ゆかり,17918
1301574075,Eternal Star,100,https://p2.music.126.net/CaIbUXgG7xvRxHnffSj1Zg==/109951163458233174.jpg,亜咲花,12136023
863916371,Lasting Memories（ISLAND 第一集插曲）（Cover 田村ゆかり）,24,https://p2.music.126.net/Nar9Szi8s_2uLEoz5ZUzng==/109951163378167002.jpg,Kyle Xian,1039350
626894,“おとぎストーリー 天使のしっぽ”~One Drop(エンディング・テーマ),24,https://p2.music.126.net/n2VPYQiB-iBJaSYwmdh3Cg==/866415162687611.jpg,野川さくら,17323
1971715547,夢想的クロニクル,31,https://p2.music.126.net/TsXEG0Ts5tCoSoyXdJka8Q==/109951167773960161.jpg,石原夏織,18287
1971144922,TruE,100,https://p1.music.126.net/cu9T_JCh5mt3aipWJoy03w==/109951167767293721.jpg,黄龄,7890
1882642256,Oracle,100,https://p1.music.126.net/kXbv0KSaLcoaCvtMqxezGA==/109951166468775827.jpg,黄霄雲,14077324
1859652717,Moon Halo,100,https://p1.music.126.net/ciLKATqflV2YWSV3ltE2Kw==/109951166159281275.jpg,茶理理,1003026
1915838141,IRAS 17514,100,https://p2.music.126.net/GJkcvVoh7Z3FGHRu0EMdsA==/109951166991161947.jpg,HOYO-MiX,12487174
1426087898,Starfall,100,https://p2.music.126.net/0t5kKAKNdwVMnZiFjxMbRA==/109951164742955396.jpg,袁娅维TIA RAY,10473
2024745695,Zvyozdnoe Leto (Geoffrey Day Remix),100,https://p1.music.126.net/pr_vBIHsyen1Or06qKK1RQ==/109951168471287506.jpg,Geoffplaysguitar,48393891
1296864970,Миллион алых роз,100,https://p2.music.126.net/VU1YWMlDhqU-fT9SuSnFqA==/109951165911453585.jpg,Алла Пугачёва,13077073
564168799,Трава у дома,100,https://p2.music.126.net/wk1EsQGT6saT0kk9XywCRw==/109951163305755913.jpg,Земляне,13138227
1861174797,Музыка нас связала,100,https://p2.music.126.net/Lc7XdCeAguI2qZGyNLLuLg==/109951164528194722.jpg,Мираж,12279274
34002925,Утомлённое солнце,100,https://p2.music.126.net/LLxkQ5NGfCTZrChG2kUGFA==/109951168027282213.jpg,Павел Михайлов,13208745
29732992,光るなら,100,https://p2.music.126.net/w1pQ83qhoVMJ_eMpRyoAtA==/109951166200199773.jpg,Goose house,19618
1803908863,怪物,100,https://p2.music.126.net/M9FA7rm098sFErf-B7QWOw==/109951165536665031.jpg,YOASOBI,33927412
1360592706,紅蓮華,100,https://p2.music.126.net/90cd-XI5j0XlCSA4anuJMA==/109951166199033558.jpg,LiSA,16995
496869422,打上花火,100,https://p1.music.126.net/ZUCE_1Tl_hkbtamKmSNXEg==/109951163009282836.jpg,Daoko,855508
1345485069,冬の花,100,https://p1.music.126.net/IARWNTyCr1s8tkbgd3V8QA==/109951163919087485.jpg,宮本浩次,159878
1847213984,Hands Up to the Sky,100,https://p2.music.126.net/Pdul4HmgspmsiPUq9oKkfQ==/109951166004106688.jpg,SawanoHiroyuki[nZk],1096011
1879891070,アルケミラ,100,https://p2.music.126.net/Sk1Eds76U2ATIe8jdntHJA==/109951166440813583.jpg,リーガルリリー,34045197
1855995769,Voices of the Chord,100,https://p2.music.126.net/68qbcyeXSYm5g4mUZuepYA==/109951166116865603.jpg,澤野弘之,15290
534065323,Sincerely,100,https://p2.music.126.net/vDkjhkNurE6T8KzfYyZBCQ==/109951165822303244.jpg,TRUE,896286
507116417,ViEW,100,https://p2.music.126.net/g7573TlGim5jCXYtQEPZtw==/109951166198380886.jpg,瑞葵(mizuki),981205
1879944789,境界線,100,https://p1.music.126.net/dJBpcegJG6UFSw1JPHi90A==/109951166441629070.jpg,amazarashi,18480
1836948062,3分29秒（TV动画《86－不存在的战区－》OP）,100,https://p2.music.126.net/X2SayLqbLAcg_cKB796kEQ==/109951165843066107.jpg,Kyle Xian,1039350
1911564190,9mmの花,100,https://p2.music.126.net/7qXKhBDUkVJCs7NlLTE_6w==/109951166926427264.jpg,リーガルリリー,34045197
1348798348,青,100,https://p2.music.126.net/y1nZ7STgkVD_XRkAgnMK6A==/109951165051436175.jpg,ヒトリエ,784134
1983527215,青春コンプレックス,100,https://p2.music.126.net/VXqVAs8P4ko7j7ft94KUiw==/109951167898699349.jpg,結束バンド,54103171
28563214,This game,100,https://p1.music.126.net/uF0NMJ65yJ1ObUqACx7vLA==/5762540441379423.jpg,鈴木このみ,17881
413961906,STYX HELIX,100,https://p1.music.126.net/zS92B4iboeu50sEkXBeLfA==/1400777824444934.jpg,MYTH & ROID,1137126
725692,Only My Railgun,100,https://p1.music.126.net/pviFxK7sGSdu3xmWRt9Lgw==/109951166296227310.jpg,fripSide,19395
29027453,crossing field,100,https://p1.music.126.net/IeeYUbPocXR3usFevNnxDA==/109951168626391156.jpg,LiSA,16995
22645196,Bad Apple!!,100,https://p1.music.126.net/NpC1cmlGABqAXyG6x9nENg==/109951166027157822.jpg,のみこ,17423
1913478990,Regression,100,https://p1.music.126.net/DbD08enxZN2kDFScDFxcdQ==/109951166957048928.jpg,阿云嘎,12200490
1859652717,Moon Halo,100,https://p1.music.126.net/ciLKATqflV2YWSV3ltE2Kw==/109951166159281275.jpg,茶理理,1003026
1426087898,Starfall,100,https://p2.music.126.net/0t5kKAKNdwVMnZiFjxMbRA==/109951164742955396.jpg,袁娅维TIA RAY,10473
1375725396,Cyberangel,100,https://p2.music.126.net/TAiliOjM10DlKiL56fPIMw==/109951163737497396.jpg,Hanser,1049179
1971144922,TruE,100,https://p2.music.126.net/cu9T_JCh5mt3aipWJoy03w==/109951167767293721.jpg,黄龄,7890
1884951213,black eyed pees,100,https://p1.music.126.net/28Rjb_wjZomP0mTwyJZdsA==/109951166499711612.jpg,bbno$,12054171
1410364201,Welcome to Chilis,100,https://p1.music.126.net/01H_gQwJnxAeF-U8uVSmmA==/109951164602868845.jpg,Yung Gravy,12323203
1445170531,Get Like Me,100,https://p1.music.126.net/U_TLFFob0nXLZc5Hc53pEA==/109951164955857885.jpg,Vin Jay,30491092
1463592347,Working For The Weekend,100,https://p1.music.126.net/cT3C5rU-2V-PDStiIPDwxg==/109951165273228220.jpg,MAX,759100
1850155476,BREAK DOWN,100,https://p1.music.126.net/h9X4QF1DOsMY4ppPCnTJSg==/109951167556570335.jpg,$atori Zoom,34139704
496869422,打上花火,100,https://p1.music.126.net/ZUCE_1Tl_hkbtamKmSNXEg==/109951163009282836.jpg,Daoko,855508
29732992,光るなら,100,https://p1.music.126.net/w1pQ83qhoVMJ_eMpRyoAtA==/109951166200199773.jpg,Goose house,19618
579954,恋愛サーキュレーション,100,https://p1.music.126.net/wImDxYDsJcWDIH9znDhEPA==/109951165561008752.jpg,花澤香菜,16456
32317208,僕らの手には何もないけど、,100,https://p1.music.126.net/V54SwL143YQcTsV3isnk3g==/109951166202884757.jpg,RAM WIRE,21162
426881487,前前前世 (movie ver.),100,https://p1.music.126.net/sSxbRt9RpC6s_MaewyDJfA==/18597139672292692.jpg,RADWIMPS,21132
1969195573,Elysia,100,https://p2.music.126.net/htzLixA-NYQ0Uj16KKQ45w==/109951167741983274.jpg,HOYO-MiX,12487174
1913478990,Regression,100,https://p2.music.126.net/DbD08enxZN2kDFScDFxcdQ==/109951166957048928.jpg,阿云嘎,12200490
1971144923,TruE (Ed Ver.),100,https://p2.music.126.net/cu9T_JCh5mt3aipWJoy03w==/109951167767293721.jpg,黄龄,7890
1882642256,Oracle,100,https://p2.music.126.net/kXbv0KSaLcoaCvtMqxezGA==/109951166468775827.jpg,黄霄雲,14077324
569212270,Befall,100,https://p2.music.126.net/YC4pwc7iaLoO_-bR0wBJsA==/19198572532779991.jpg,尚雯婕,9276
530986486,千年之羽,100,https://p1.music.126.net/YC4pwc7iaLoO_-bR0wBJsA==/19198572532779991.jpg,小林未郁,16823
1463354845,我的天命,100,https://p1.music.126.net/TabOSIuGjTgxGkl8QgwD1A==/109951165144380212.jpg,多多poi,29026799
1463355691,和你约定,100,https://p1.music.126.net/TabOSIuGjTgxGkl8QgwD1A==/109951165144380212.jpg,花玲,14885023
1480344409,未来再见,100,https://p2.music.126.net/TabOSIuGjTgxGkl8QgwD1A==/109951165144380212.jpg,陶典,32625807
2013454822,黄金庭院,100,https://p2.music.126.net/Z4T5tuK0yKANWMv3I7oJIQ==/109951168224568755.jpg,宴宁,33950005
479938483,フロム,100,https://p1.music.126.net/JPHrINptxzFdYcX_2Tw8OA==/18759867395037216.jpg,TRUE,896286
489970550,Always in my heart,100,https://p2.music.126.net/PFu_Fb_sYULwkoJ87mHDmA==/19023750184014421.jpg,山田タマル,18248
490182455,THERE IS A REASON,100,https://p2.music.126.net/b-PrODFKlcGPVqp2p7RPaw==/19023750184014441.jpg,鈴木このみ,17881
547971231,トリカゴ,100,https://p2.music.126.net/gWAve6Vnbv0vd6WKa3tGSA==/109951163173817656.jpg,XX:me,13222556
26380298,デート・ア・ライブ,100,https://p2.music.126.net/WSNBwiVWDu4dJPdw38PXSQ==/109951163575247854.jpg,sweet ARMS,747058
1409311773,夜に駆ける,100,https://p2.music.126.net/3xWlqwYmfwRFebeiONUpGg==/109951164546210608.jpg,YOASOBI,33927412
1991012773,ギターと孤独と蒼い惑星,100,https://p2.music.126.net/rfstzrVK05hCPjU-4mzSFA==/109951167983448236.jpg,結束バンド,54103171
657666,残酷な天使のテーゼ,100,https://p2.music.126.net/45hISoQHiPTbPg9oapc7DQ==/109951163549396167.jpg,高橋洋子,17909
1956534872,花の塔,100,https://p2.music.126.net/fS_5RbP_4qg-RYreqp2tGg==/109951167558017839.jpg,さユり,1116297
406347677,英雄,100,https://p2.music.126.net/gG_ymhHbD5gQvoBJ_251Zg==/109951163166089482.jpg,doa,19124
1969195572,Ius Mob,100,https://p1.music.126.net/htzLixA-NYQ0Uj16KKQ45w==/109951167741983274.jpg,HOYO-MiX,12487174
1971144923,TruE (Ed Ver.),100,https://p2.music.126.net/cu9T_JCh5mt3aipWJoy03w==/109951167767293721.jpg,黄龄,7890
1882642314,Oracle (伴奏),100,https://p2.music.126.net/kXbv0KSaLcoaCvtMqxezGA==/109951166468775827.jpg,黄霄雲,14077324
2013454822,黄金庭院,100,https://p2.music.126.net/Z4T5tuK0yKANWMv3I7oJIQ==/109951168224568755.jpg,宴宁,33950005
1933841177,Sigma (HaocoreMix) ~ Regrets of The Yellow Tulip ~,100,https://p2.music.126.net/88iYP1VLdsRVDQ11x0oKIg==/109951167229202030.jpg,Daily天利,12001189
1426285625,Spasmodic,100,https://p2.music.126.net/5UU3YGpR1cVBqCbK5GaWhA==/109951164744612316.jpg,姜米條,12307142
1904189105,Rrhar'il,100,https://p2.music.126.net/FE1fYAAHrPso8V-BCJS9Dg==/109951166738347372.jpg,Team Grimoire,1087239
445703357,ℵ0,100,https://p2.music.126.net/mYymJm7_FsAym-U6bPkPZw==/18515775813289700.jpg,LeaF,12007207
1811961337,Igallta,100,https://p2.music.126.net/fSvueksTmbozvXEKn-xkAA==/109951165752947272.jpg,Se-U-Ra,29791099
569212270,Befall,100,https://p1.music.126.net/YC4pwc7iaLoO_-bR0wBJsA==/19198572532779991.jpg,尚雯婕,9276
1426087898,Starfall,100,https://p1.music.126.net/0t5kKAKNdwVMnZiFjxMbRA==/109951164742955396.jpg,袁娅维TIA RAY,10473
1375725396,Cyberangel,100,https://p1.music.126.net/TAiliOjM10DlKiL56fPIMw==/109951163737497396.jpg,Hanser,1049179
1396343703,Dual-Ego,100,https://p1.music.126.net/FQh7r8A0JFIFBcHDmXydBA==/109951164421211483.jpg,萨顶顶,9270
1913478990,Regression,100,https://p1.music.126.net/DbD08enxZN2kDFScDFxcdQ==/109951166957048928.jpg,阿云嘎,12200490
830861,私の里侧-other half,100,https://p1.music.126.net/BVHRSGxoCFKC6uGhrVGXKg==/903798558032105.jpg,SYNC.ART'S,161241
766014,童祭　~ Innocent Treasures,100,https://p1.music.126.net/yHLTjpLxDgQABPXlN__RGA==/867514674315572.jpg,市松椿,29811828
784983,散りゆく時-FINAL-,100,https://p1.music.126.net/Ga6wORrmSXdEc3WMMfWjzQ==/18994063370115108.jpg,沙紗飛鳥,190779
850502,靴の音を、響かせて、その手を,100,https://p1.music.126.net/JAlo0JhRrJdYkPUpqWV3aA==/109951166032214916.jpg,めらみぽっぷ,17207
869119,華鳥風月(with senya) <幻想万華鏡 花の異変の章 OP主題歌>,100,https://p2.music.126.net/zlhUyHm5Fvpby_s-I5g-fQ==/109951164945879390.jpg,森永真由美,17227
569212270,Befall,100,https://p1.music.126.net/YC4pwc7iaLoO_-bR0wBJsA==/19198572532779991.jpg,尚雯婕,9276
1396343703,Dual-Ego,100,https://p1.music.126.net/FQh7r8A0JFIFBcHDmXydBA==/109951164421211483.jpg,萨顶顶,9270
1375725396,Cyberangel,100,https://p1.music.126.net/TAiliOjM10DlKiL56fPIMw==/109951163737497396.jpg,Hanser,1049179
1913478990,Regression,100,https://p1.music.126.net/DbD08enxZN2kDFScDFxcdQ==/109951166957048928.jpg,阿云嘎,12200490
1333199831,Nightglow,100,https://p1.music.126.net/TAiliOjM10DlKiL56fPIMw==/109951163737497396.jpg,蔡健雅,7214
2032884377,Ｗ●ＲＫ,100,https://p2.music.126.net/FeCA0A19gkOq3lDMR0YVqg==/109951168490965946.jpg,millennium parade,31855626
2036833216,Red:birthmark,100,https://p2.music.126.net/80Ew9kjRmydQGAmxy77coA==/109951168527072859.jpg,アイナ・ジ・エンド,30035249
2036803051,メフィスト,100,https://p2.music.126.net/WNfyUA0wK-5FfdKxFpG6sw==/109951168526842833.jpg,女王蜂,22492
2031870107,Paradox,100,https://p2.music.126.net/7ROQgpQWc0_Ywm9TufSo8A==/109951168483582704.jpg,Survive Said The Prophet,159700
2035518180,メロウ,100,https://p2.music.126.net/6qMYpA1Rq7F2xI-5dyTn2w==/109951168513622722.jpg,須田景凪,12323255
26562717,at'aek ON taitn,100,https://p1.music.126.net/e4VoNx1M3q4hOREXKm_e7g==/109951163598090530.jpg,澤野弘之,15290
1918969429,The Rumbling,100,https://p1.music.126.net/Fmi-A8J5wZmBs94arKalQA==/109951167763142144.jpg,SiM,21618
1313631611,Red Swan,100,https://p1.music.126.net/cnsOJJaM0rHJBX63yMZn2w==/109951165826338053.jpg,YOSHIKI,15849
482636088,Barricades,100,https://p1.music.126.net/nRuQt_bbbiQ70CxwXUHXOQ==/109951163597044887.jpg,mpi,12475614
1400243489,Name of Love,100,https://p1.music.126.net/jntL_TXfFAD5t8f84_pDmg==/109951165826361925.jpg,cinema staff,18977
1409311773,夜に駆ける,100,https://p1.music.126.net/3xWlqwYmfwRFebeiONUpGg==/109951164546210608.jpg,YOASOBI,33927412
1410647903,带我去找夜生活,100,https://p1.music.126.net/lmCtt6-3fOPSdA1uwGCY5Q==/109951164567402626.jpg,告五人,12676697
496869422,打上花火,100,https://p1.music.126.net/ZUCE_1Tl_hkbtamKmSNXEg==/109951163009282836.jpg,Daoko,855508
30612793,多远都要在一起,100,https://p2.music.126.net/kVwk6b8Qdya8oDyGDcyAVA==/1364493930777368.jpg,G.E.M.邓紫棋,7763
1922888354,苦茶子,100,https://p2.music.126.net/VjXYNoGC3lXajZDs0r35XQ==/109951167852652412.jpg,Starling8,36772893
1971144922,TruE,100,https://p1.music.126.net/cu9T_JCh5mt3aipWJoy03w==/109951167767293721.jpg,黄龄,7890
1913478990,Regression,100,https://p1.music.126.net/DbD08enxZN2kDFScDFxcdQ==/109951166957048928.jpg,阿云嘎,12200490
1375725396,Cyberangel,100,https://p1.music.126.net/TAiliOjM10DlKiL56fPIMw==/109951163737497396.jpg,Hanser,1049179
1815684465,Rubia,100,https://p1.music.126.net/499AYZ3epP1T7GJYvnJZZQ==/109951165671947083.jpg,周深,1030001
1426087898,Starfall,100,https://p1.music.126.net/0t5kKAKNdwVMnZiFjxMbRA==/109951164742955396.jpg,袁娅维TIA RAY,10473
1824473220,Believe in you,100,https://p2.music.126.net/qW0AgTmoAbls6aBlK0nSPQ==/109951165774920849.jpg,nonoc,30460993
490182455,THERE IS A REASON,100,https://p2.music.126.net/b-PrODFKlcGPVqp2p7RPaw==/19023750184014441.jpg,鈴木このみ,17881
534065323,Sincerely,100,https://p2.music.126.net/vDkjhkNurE6T8KzfYyZBCQ==/109951165822303244.jpg,TRUE,896286
413961906,STYX HELIX,100,https://p2.music.126.net/zS92B4iboeu50sEkXBeLfA==/1400777824444934.jpg,MYTH & ROID,1137126
1958384591,ALIVE,100,https://p2.music.126.net/c4pHoChOjC0bkEuejZT4Yw==/109951167581108836.jpg,ClariS,18961
1374245779,憧憬と屍の道,100,https://p2.music.126.net/vppq4GuXkEwEpkO7-ORH9A==/109951164174813574.jpg,Linked Horizon,15258
26562719,立body機motion,100,https://p2.music.126.net/e4VoNx1M3q4hOREXKm_e7g==/109951163598090530.jpg,澤野弘之,15290
1815969440,Ashes on The Fire(進撃の巨人 The Final Season Original Soundtrack),100,https://p2.music.126.net/ERg8GOumOo54qaipFBluRw==/109951165674746412.jpg,山本康太,12302020
1501212275,僕の戦争(TV Size),100,https://p2.music.126.net/avI_VM5TbHwV8YD7yG6o6A==/109951165525140414.jpg,神聖かまってちゃん,21462
1910623421,まっさらな大地,100,https://p2.music.126.net/y5FVh-73DNy5O2x6-IfNdQ==/109951167763143089.jpg,ヒグチアイ,942124
26562731,Call your name,100,https://p1.music.126.net/e4VoNx1M3q4hOREXKm_e7g==/109951163598090530.jpg,澤野弘之,15290
482636088,Barricades,100,https://p1.music.126.net/nRuQt_bbbiQ70CxwXUHXOQ==/109951163597044887.jpg,mpi,12475614
1918969429,The Rumbling,100,https://p1.music.126.net/Fmi-A8J5wZmBs94arKalQA==/109951167763142144.jpg,SiM,21618
496507504,Call of Silence x YouSeeBIGGIRL,100,https://p1.music.126.net/SLDr7A4LiGIh49jh6Bm9RA==/109951162996225998.jpg,EYAir,12420556
482633119,YouSeeBIGGIRL/T:T,100,https://p1.music.126.net/nRuQt_bbbiQ70CxwXUHXOQ==/109951163597044887.jpg,R!N/Gemie,12531080
1501529238,衝撃,100,https://p1.music.126.net/wkOdrxzaj5As1XFgry3MuQ==/109951165698805531.jpg,安藤裕子,16019
1910623421,まっさらな大地,100,https://p1.music.126.net/y5FVh-73DNy5O2x6-IfNdQ==/109951167763143089.jpg,ヒグチアイ,942124
478731355,心臓を捧げよ!,100,https://p1.music.126.net/M6XMSNQycms3yLIgyT2wUg==/18914898532764436.jpg,Linked Horizon,15258
1822712510,僕の戦争,100,https://p1.music.126.net/ZcQ97pr8vTB1qcvI4QLN4A==/109951165755885281.jpg,神聖かまってちゃん,21462
1991012773,ギターと孤独と蒼い惑星,100,https://p1.music.126.net/rfstzrVK05hCPjU-4mzSFA==/109951167983448236.jpg,結束バンド,54103171
1466598053,カムパネルラ,100,https://p1.music.126.net/vi5vobUXgNQhN8I3C1Ue4A==/109951166337048680.jpg,米津玄師,159300
433223017,NANIMONO,100,https://p2.music.126.net/ZikwyeqHUZxoEb15yHW_vg==/3413983635419994.jpg,中田ヤスタカ,15064
1294889666,パプリカ,100,https://p2.music.126.net/73Mr8_bi4jJEvvN5AhWkRA==/109951166200175284.jpg,Foorin,28102365
431259256,カタオモイ,100,https://p2.music.126.net/2QRYxUqXfW0zQpm2_DVYRA==/109951165052089697.jpg,Aimer,16152
